Id,Label,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,giantcomponent
3704,mehrfach,0,0,0,0,1755,1734
3705,schöner,0,0,0,0,1756,1735
3706,selbstbeobachtung,0,0,0,0,1757,1736
3707,blume,0,0,0,0,1758,1737
3708,schmerzen,0,0,0,0,1759,1738
3709,dazugehören,0,0,0,0,1760,1739
3710,damen,0,0,0,0,1761,1740
3711,gehör,0,0,0,0,1762,1741
3712,hannes,0,0,0,0,1763,1742
3713,hans,0,0,0,0,1764,1743
3714,rosina,0,0,0,0,1765,1744
3715,wiederhole,0,0,0,0,1766,1745
3716,verurteilung,0,0,0,0,1767,1746
3717,kampagne,0,0,0,0,1768,1747
3718,marketing,0,0,0,0,1769,1748
3719,draus,0,0,0,0,1770,1749
3720,bestrahlung,0,0,0,0,1771,1750
3721,satanismus,0,0,0,0,1772,1751
3722,as,0,0,0,0,1773,1752
3723,fast,0,0,0,0,1774,1753
3724,probieren,0,0,0,0,1775,1754
3725,schläft,0,0,0,0,1776,1755
3726,sinnestäuschung,0,0,0,0,1777,1756
3727,sturm,0,0,0,0,1778,1757
3728,industrie,0,0,0,0,1779,1758
3729,räume,0,0,0,0,1780,1759
3730,ans,0,0,0,0,1781,1760
3731,ansatz,0,0,0,0,1782,1761
3732,ausmachen,0,0,0,0,1783,1762
3733,betreibt,0,0,0,0,1784,1763
3734,bewerben,0,0,0,0,1785,1764
3735,dargestellen,0,0,0,0,1786,1765
3736,eintritt,0,0,0,0,1787,1766
3737,fremden,0,0,0,0,1788,1767
3738,gregor,0,0,0,0,1789,1768
3739,haube,6,0.368698,0.388333,0,5,0
3740,höchste,0,0,0,0,1790,1769
3741,höflichkeit,0,0,0,0,1791,1770
3742,hülle,0,0,0,0,1792,1771
3743,java,0,0,0,0,1793,1772
3744,lager,0,0,0,0,1794,1773
3745,ohren,0,0,0,0,1795,1774
3746,rennen,0,0,0,0,1796,1775
3747,trainieren,0,0,0,0,1797,1776
3748,ablehnung,0,0,0,0,1798,1777
3749,absoluen,0,0,0,0,1799,1778
3750,anfangs,0,0,0,0,1800,1779
3751,ansprechen,0,0,0,0,1801,1780
3752,arme,0,0,0,0,1802,1781
3753,bayern,7,0.300844,0.308496,0,10,0
3754,beispielsweisen,0,0,0,0,1803,1782
3755,bekomm,0,0,0,0,1804,1783
3756,bessern,0,0,0,0,1805,1784
3757,betreuen,0,0,0,0,1806,1785
3758,bewahre,0,0,0,0,1807,1786
3759,bürgern,0,0,0,0,1808,1787
3760,ehern,0,0,0,0,1809,1788
3761,erhalt,0,0,0,0,1810,1789
3762,event,0,0,0,0,1811,1790
3763,gang,0,0,0,0,1812,1791
3764,gebt,0,0,0,0,1813,1792
3765,gemein,0,0,0,0,1814,1793
3766,genausoen,0,0,0,0,1815,1794
3767,gesetzen,0,0,0,0,1816,1795
3768,haken,0,0,0,0,1817,1796
3769,hall,0,0,0,0,1818,1797
3770,heide,0,0,0,0,1819,1798
3771,heimat,0,0,0,0,1820,1799
3772,heissen,0,0,0,0,1821,1800
3773,hilfestellung,7,0.301492,0.309035,0.333333,5,0
3774,hunden,0,0,0,0,1822,1801
3775,irgendein,0,0,0,0,1823,1802
3776,irgendwoen,0,0,0,0,1824,1803
3777,jedochen,0,0,0,0,1825,1804
3778,jemandem,0,0,0,0,1826,1805
3779,jobs,0,0,0,0,1827,1806
3780,kaffee,0,0,0,0,1828,1807
3781,klaren,0,0,0,0,1829,1808
3782,kommunizieren,0,0,0,0,1830,1809
3783,konfrontation,0,0,0,0,1831,1810
3784,kurioserweise,0,0,0,0,1832,1811
3785,lara,0,0,0,0,1833,1812
3786,london,0,0,0,0,1834,1813
3787,losen,0,0,0,0,1835,1814
3788,mitzunehmen,0,0,0,0,1836,1815
3789,möcht,0,0,0,0,1837,1816
3790,mörder,0,0,0,0,1838,1817
3791,nahezu,0,0,0,0,1839,1818
3792,offen,0,0,0,0,1840,1819
3793,offenbart,0,0,0,0,1841,1820
3794,pass,0,0,0,0,1842,1821
3795,persönlichkeiten,0,0,0,0,1843,1822
3796,regelmässig,0,0,0,0,1844,1823
3797,sahen,0,0,0,0,1845,1824
3798,schokolade,0,0,0,0,1846,1825
3799,starr,0,0,0,0,1847,1826
3800,streit,0,0,0,0,1848,1827
3801,sur,0,0,0,0,1849,1828
3802,trotzdemen,0,0,0,0,1850,1829
3803,unterhaltung,0,0,0,0,1851,1830
3804,verblödung,0,0,0,0,1852,1831
3805,verborgen,0,0,0,0,1853,1832
3806,vereinen,0,0,0,0,1854,1833
3807,zukommen,0,0,0,0,1855,1834
3808,zusammenleben,0,0,0,0,1856,1835
3809,status,0,0,0,0,1857,1836
3810,einzigen,0,0,0,0,1858,1837
3811,wohnung,0,0,0,0,1859,1838
3812,nero,0,0,0,0,1860,1839
3813,schleier,0,0,0,0,1861,1840
3814,herein,0,0,0,0,1862,1841
3815,brauchst,0,0,0,0,1863,1842
3816,nachfolgenden,0,0,0,0,1864,1843
3817,jagd,0,0,0,0,1865,1844
3818,einführung,0,0,0,0,1866,1845
3819,nichtsdestotrotz,0,0,0,0,1867,1846
3820,option,0,0,0,0,1868,1847
3821,trotzalledem,0,0,0,0,1869,1848
3822,welch,0,0,0,0,1870,1849
3823,wertausgleich,0,0,0,0,1871,1850
3824,einfache,0,0,0,0,1872,1851
3825,kauf,0,0,0,0,1873,1852
3826,volvo,0,0,0,0,1874,1853
3827,probe,0,0,0,0,1875,1854
3828,vögel,0,0,0,0,1876,1855
3829,träumen,0,0,0,0,1877,1856
3830,heilig,0,0,0,0,1878,1857
3831,desweg,0,0,0,0,1879,1858
3832,flora,0,0,0,0,1880,1859
3833,kamin,0,0,0,0,1881,1860
3834,nu,0,0,0,0,1882,1861
3835,drohen,0,0,0,0,1883,1862
3836,gespräche,0,0,0,0,1884,1863
3837,jen,0,0,0,0,1885,1864
3838,steuer,0,0,0,0,1886,1865
3839,chaos,0,0,0,0,1887,1866
3840,blasen,0,0,0,0,1888,1867
3841,dramatisch,0,0,0,0,1889,1868
3842,wolfen,0,0,0,0,1890,1869
3843,schockiert,0,0,0,0,1891,1870
3844,angela,0,0,0,0,1892,1871
3845,turbo,0,0,0,0,1893,1872
3846,lauf,7,0.31844,0.327879,0,8,0
3847,umstand,0,0,0,0,1894,1873
3848,gefährden,7,0.245215,0.250002,0,5,0
3849,dokumentieren,0,0,0,0,1895,1874
3850,beseitigen,0,0,0,0,1896,1875
3851,kreis,0,0,0,0,1897,1876
3852,stattdessen,7,0.314506,0.322717,0,10,0
3853,schelten,0,0,0,0,1898,1877
3854,wüste,0,0,0,0,1899,1878
3855,verwirrung,0,0,0,0,1900,1879
3856,späteren,0,0,0,0,1901,1880
3857,schaf,0,0,0,0,1902,1881
3858,hübsch,0,0,0,0,1903,1882
3859,eben,0,0,0,0,1904,1883
3860,position,0,0,0,0,1905,1884
3861,abwehr,0,0,0,0,1906,1885
3862,dunkeln,0,0,0,0,1907,1886
3863,en,0,0,0,0,1908,1887
3864,entschuldigen,0,0,0,0,1909,1888
3865,gas,0,0,0,0,1910,1889
3866,graubrot,0,0,0,0,1911,1890
3867,magier,0,0,0,0,1912,1891
3868,maria,0,0,0,0,1913,1892
3869,nudeln,0,0,0,0,1914,1893
3870,reiben,0,0,0,0,1915,1894
3871,schon,0,0,0,0,1916,1895
3872,vergehen,0,0,0,0,1917,1896
3873,wissensvermittlung,0,0,0,0,1918,1897
3874,zuerst,0,0,0,0,1919,1898
3875,märz,0,0,0,0,1920,1899
3876,kurs,0,0,0,0,1921,1900
3877,tanz,0,0,0,0,1922,1901
3878,vortrag,0,0,0,0,1923,1902
3879,zustände,0,0,0,0,1924,1903
3880,bergen,0,0,0,0,1925,1904
3881,heil,0,0,0,0,1926,1905
3882,sieg,0,0,0,0,1927,1906
3883,gericht,7,0.321892,0.331961,0,3,0
3884,tablet,0,0,0,0,1928,1907
3885,handys,0,0,0,0,1929,1908
3886,politiker,0,0,0,0,1930,1909
3887,illegal,0,0,0,0,1931,1910
3888,länge,0,0,0,0,1932,1911
3889,wales,0,0,0,0,1933,1912
3890,übungen,0,0,0,0,1934,1913
3891,organe,0,0,0,0,1935,1914
3892,stasi,0,0,0,0,1936,1915
3893,front,0,0,0,0,1937,1916
3894,fenster,0,0,0,0,1938,1917
3895,günstig,0,0,0,0,1939,1918
3896,scheissegal,0,0,0,0,1940,1919
3897,still,0,0,0,0,1941,1920
3898,duo,0,0,0,0,1942,1921
3899,forderung,0,0,0,0,1943,1922
3900,dose,0,0,0,0,1944,1923
3901,aufzubauen,0,0,0,0,1945,1924
3902,geräte,0,0,0,0,1946,1925
3903,hilfsmittel,0,0,0,0,1947,1926
3904,mechaniker,0,0,0,0,1948,1927
3905,erforderlich,0,0,0,0,1949,1928
3906,china,0,0,0,0,1950,1929
3907,indien,0,0,0,0,1951,1930
3908,landen,0,0,0,0,1952,1931
3909,human,0,0,0,0,1953,1932
3910,schi,0,0,0,0,1954,1933
3911,aufnahmen,0,0,0,0,1955,1934
3912,autor,0,0,0,0,1956,1935
3913,entnehmen,0,0,0,0,1957,1936
3914,letztens,0,0,0,0,1958,1937
3915,versteh,0,0,0,0,1959,1938
3916,denke,0,0,0,0,1960,1939
3917,gegensatz,0,0,0,0,1961,1940
3918,geister,0,0,0,0,1962,1941
3919,mannschaft,0,0,0,0,1963,1942
3920,perfekt,0,0,0,0,1964,1943
3921,reicht,0,0,0,0,1965,1944
3922,stärken,0,0,0,0,1966,1945
3923,worauf,0,0,0,0,1967,1946
3924,morgens,0,0,0,0,1968,1947
3925,basiert,0,0,0,0,1969,1948
3926,dänisch,0,0,0,0,1970,1949
3927,ebenen,0,0,0,0,1971,1950
3928,gegenwart,0,0,0,0,1972,1951
3929,komfortzone,0,0,0,0,1973,1952
3930,hört,0,0,0,0,1974,1953
3931,ignoriert,0,0,0,0,1975,1954
3932,müsste,0,0,0,0,1976,1955
3933,spitze,0,0,0,0,1977,1956
3934,umsetzt,0,0,0,0,1978,1957
3935,zudem,0,0,0,0,1979,1958
3936,held,0,0,0,0,1980,1959
3937,infiziert,0,0,0,0,1981,1960
3938,höllisch,0,0,0,0,1982,1961
3939,jenseits,0,0,0,0,1983,1962
3940,unwichtig,0,0,0,0,1984,1963
3941,indemen,6,0.414376,0.434422,0,15,0
3942,unsinn,8,0.22751,0.231191,0,0,0
3943,antrag,0,0,0,0,1985,1964
3944,arschloch,0,0,0,0,1986,1965
3945,fügen,0,0,0,0,1987,1966
3946,wasserfall,0,0,0,0,1988,1967
3947,indianer,0,0,0,0,1989,1968
3948,behinderung,0,0,0,0,1990,1969
3949,handel,0,0,0,0,1991,1970
3950,software,0,0,0,0,1992,1971
3951,normen,0,0,0,0,1993,1972
3952,diesmal,0,0,0,0,1994,1973
3953,ergo,0,0,0,0,1995,1974
3954,erstaunt,0,0,0,0,1996,1975
3955,schritte,0,0,0,0,1997,1976
3956,meinst,0,0,0,0,1998,1977
3957,wiedersehen,0,0,0,0,1999,1978
3958,hervorragend,0,0,0,0,2000,1979
3959,anleitung,0,0,0,0,2001,1980
3960,em,0,0,0,0,2002,1981
3961,gelang,0,0,0,0,2003,1982
3962,gerät,0,0,0,0,2004,1983
3963,miss,0,0,0,0,2005,1984
3964,setzt,0,0,0,0,2006,1985
3965,standard,0,0,0,0,2007,1986
3966,wiegesagen,0,0,0,0,2008,1987
3967,wundern,0,0,0,0,2009,1988
3968,find,0,0,0,0,2010,1989
3969,show,0,0,0,0,2011,1990
3970,überlassen,0,0,0,0,2012,1991
3971,kabel,0,0,0,0,2013,1992
3972,kommunikation,0,0,0,0,2014,1993
3973,mio,0,0,0,0,2015,1994
3974,ps,0,0,0,0,2016,1995
3975,begegnung,0,0,0,0,2017,1996
3976,gewechselt,0,0,0,0,2018,1997
3977,aldi,0,0,0,0,2019,1998
3978,bestehend,0,0,0,0,2020,1999
3979,denjenig,0,0,0,0,2021,2000
3980,drama,0,0,0,0,2022,2001
3981,entschuldigung,0,0,0,0,2023,2002
3982,erwin,0,0,0,0,2024,2003
3983,fan,0,0,0,0,2025,2004
3984,freunde,0,0,0,0,2026,2005
3985,heavy,0,0,0,0,2027,2006
3986,moor,0,0,0,0,2028,2007
3987,paper,0,0,0,0,2029,2008
3988,restaurant,0,0,0,0,2030,2009
3989,rock,0,0,0,0,2031,2010
3990,senior,0,0,0,0,2032,2011
3991,set,0,0,0,0,2033,2012
3992,sogaren,0,0,0,0,2034,2013
3993,yang,0,0,0,0,2035,2014
3994,vorgaben,0,0,0,0,2036,2015
3995,vorträge,0,0,0,0,2037,2016
3996,darstell,0,0,0,0,2038,2017
3997,programms,0,0,0,0,2039,2018
3998,islam,0,0,0,0,2040,2019
3999,menü,0,0,0,0,2041,2020
4000,engel,0,0,0,0,2042,2021
4001,anbringen,0,0,0,0,2043,2022
4002,präsent,0,0,0,0,2044,2023
4003,gesichter,0,0,0,0,2045,2024
4004,werten,0,0,0,0,2046,2025
4005,joy,0,0,0,0,2047,2026
4006,orte,0,0,0,0,2048,2027
4007,divers,0,0,0,0,2049,2028
4008,gebilde,0,0,0,0,2050,2029
4009,unangenehm,0,0,0,0,2051,2030
4010,psychologie,0,0,0,0,2052,2031
4011,angreifbar,0,0,0,0,2053,2032
4012,grösser,0,0,0,0,2054,2033
4013,zerstörerisch,0,0,0,0,2055,2034
4014,dom,0,0,0,0,2056,2035
4015,beruf,0,0,0,0,2057,2036
4016,vorwurf,0,0,0,0,2058,2037
4017,beinahe,0,0,0,0,2059,2038
4018,anwesen,0,0,0,0,2060,2039
4019,bmw,0,0,0,0,2061,2040
4020,sender,0,0,0,0,2062,2041
4021,dach,0,0,0,0,2063,2042
4022,erteilen,0,0,0,0,2064,2043
4023,geistheiler,0,0,0,0,2065,2044
4024,bemühen,0,0,0,0,2066,2045
4025,geräusch,0,0,0,0,2067,2046
4026,heimisch,0,0,0,0,2068,2047
4027,aussergewöhnlich,0,0,0,0,2069,2048
4028,ungewöhnlich,0,0,0,0,2070,2049
4029,scheide,0,0,0,0,2071,2050
4030,ausserirdisch,0,0,0,0,2072,2051
4031,finanzieren,0,0,0,0,2073,2052
4032,formen,0,0,0,0,2074,2053
4033,kreuz,0,0,0,0,2075,2054
4034,repariert,0,0,0,0,2076,2055
4035,stamm,0,0,0,0,2077,2056
4036,fett,0,0,0,0,2078,2057
4037,küche,0,0,0,0,2079,2058
4038,siebenhundert,0,0,0,0,2080,2059
4039,wand,0,0,0,0,2081,2060
4040,brennt,0,0,0,0,2082,2061
4041,feststellt,0,0,0,0,2083,2062
4042,richter,0,0,0,0,2084,2063
4043,bedingungslose,0,0,0,0,2085,2064
4044,gewerbe,0,0,0,0,2086,2065
4045,informatik,0,0,0,0,2087,2066
4046,umgang,0,0,0,0,2088,2067
4047,bedrohung,0,0,0,0,2089,2068
4048,jahrelang,0,0,0,0,2090,2069
4049,möglichen,0,0,0,0,2091,2070
4050,spätestens,0,0,0,0,2092,2071
4051,störung,0,0,0,0,2093,2072
4052,al,0,0,0,0,2094,2073
4053,auer,0,0,0,0,2095,2074
4054,ausprobieren,0,0,0,0,2096,2075
4055,bau,0,0,0,0,2097,2076
4056,bayer,0,0,0,0,2098,2077
4057,besuch,0,0,0,0,2099,2078
4058,bundeswehr,0,0,0,0,2100,2079
4059,diego,0,0,0,0,2101,2080
4060,drinne,0,0,0,0,2102,2081
4061,einkaufen,0,0,0,0,2103,2082
4062,golden,0,0,0,0,2104,2083
4063,kochen,0,0,0,0,2105,2084
4064,zurückgekommen,0,0,0,0,2106,2085
4065,übergang,0,0,0,0,2107,2086
4066,nerven,0,0,0,0,2108,2087
4067,asia,0,0,0,0,2109,2088
4068,fahne,0,0,0,0,2110,2089
4069,holz,0,0,0,0,2111,2090
4070,konkret,0,0,0,0,2112,2091
4071,material,0,0,0,0,2113,2092
4072,music,0,0,0,0,2114,2093
4073,agenda,0,0,0,0,2115,2094
4074,anschaue,0,0,0,0,2116,2095
4075,inhalten,0,0,0,0,2117,2096
4076,einbauen,0,0,0,0,2118,2097
4077,einmalig,0,0,0,0,2119,2098
4078,genauer,0,0,0,0,2120,2099
4079,nochmals,0,0,0,0,2121,2100
4080,vollständig,0,0,0,0,2122,2101
4081,anruf,0,0,0,0,2123,2102
4082,gerad,0,0,0,0,2124,2103
4083,unterkunft,0,0,0,0,2125,2104
4084,beleuchten,0,0,0,0,2126,2105
4085,republik,0,0,0,0,2127,2106
4086,code,0,0,0,0,2128,2107
4087,anerkennen,0,0,0,0,2129,2108
4088,brust,0,0,0,0,2130,2109
4089,münchen,0,0,0,0,2131,2110
4090,berg,0,0,0,0,2132,2111
4091,eigenschaft,0,0,0,0,2133,2112
4092,nützt,0,0,0,0,2134,2113
4093,gehirn,0,0,0,0,2135,2114
4094,glaubenssätze,0,0,0,0,2136,2115
4095,jeweilig,0,0,0,0,2137,2116
4096,reinigen,7,0.298144,0.305456,0,5,0
4097,wunde,0,0,0,0,2138,2117
4098,dochen,0,0,0,0,2139,2118
4099,texte,0,0,0,0,2140,2119
4100,politik,0,0,0,0,2141,2120
4101,grub,0,0,0,0,2142,2121
4102,nass,0,0,0,0,2143,2122
4103,rügen,0,0,0,0,2144,2123
4104,lernt,0,0,0,0,2145,2124
4105,bass,0,0,0,0,2146,2125
4106,schweine,0,0,0,0,2147,2126
4107,kaumen,0,0,0,0,2148,2127
4108,satt,0,0,0,0,2149,2128
4109,modern,0,0,0,0,2150,2129
4110,flur,0,0,0,0,2151,2130
4111,verbrennen,0,0,0,0,2152,2131
4112,lade,0,0,0,0,2153,2132
4113,unheil,0,0,0,0,2154,2133
4114,abstand,0,0,0,0,2155,2134
4115,besorgt,0,0,0,0,2156,2135
4116,teu,0,0,0,0,2157,2136
4117,liebevoll,0,0,0,0,2158,2137
4118,bösartig,0,0,0,0,2159,2138
4119,grabber,0,0,0,0,2160,2139
4120,verlag,0,0,0,0,2161,2140
4121,be,0,0,0,0,2162,2141
4122,blieb,0,0,0,0,2163,2142
4123,absehbar,0,0,0,0,2164,2143
4124,empfehle,0,0,0,0,2165,2144
4125,william,6,0.312251,0.320102,0,15,0
4126,controller,0,0,0,0,2166,2145
4127,hauch,0,0,0,0,2167,2146
4128,bekommst,0,0,0,0,2168,2147
4129,bruno,0,0,0,0,2169,2148
4130,stehend,0,0,0,0,2170,2149
4131,damalig,0,0,0,0,2171,2150
4132,ddr,1,1,1,0,2172,42
4133,trip,0,0,0,0,2173,2151
4134,wifi,0,0,0,0,2174,2152
4135,folgt,0,0,0,0,2175,2153
4136,sklaverei,0,0,0,0,2176,2154
4137,ursache,0,0,0,0,2177,2155
4138,brief,0,0,0,0,2178,2156
4139,problemen,0,0,0,0,2179,2157
4140,allergie,0,0,0,0,2180,2158
4141,besess,0,0,0,0,2181,2159
4142,chef,0,0,0,0,2182,2160
4143,gewarnt,0,0,0,0,2183,2161
4144,extrem,0,0,0,0,2184,2162
4145,bestätigung,0,0,0,0,2185,2163
4146,beschäftigung,0,0,0,0,2186,2164
4147,russe,0,0,0,0,2187,2165
4148,ausserdem,0,0,0,0,2188,2166
4149,ablenkung,0,0,0,0,2189,2167
4150,bananen,0,0,0,0,2190,2168
4151,gleichzeitig,7,0.298963,0.306285,0,12,0
4152,anzufangen,0,0,0,0,2191,2169
4153,begrenzen,0,0,0,0,2192,2170
4154,händler,0,0,0,0,2193,2171
4155,hinstellen,0,0,0,0,2194,2172
4156,horn,0,0,0,0,2195,2173
4157,lethargie,0,0,0,0,2196,2174
4158,such,0,0,0,0,2197,2175
4159,behauptung,0,0,0,0,2198,2176
4160,tore,0,0,0,0,2199,2177
4161,biegen,0,0,0,0,2200,2178
4162,kurse,0,0,0,0,2201,2179
4163,zeig,0,0,0,0,2202,2180
4164,mikro,0,0,0,0,2203,2181
4165,frisch,0,0,0,0,2204,2182
4166,mitarbeiter,0,0,0,0,2205,2183
4167,bedürfnis,0,0,0,0,2206,2184
4168,schlag,0,0,0,0,2207,2185
4169,eiern,0,0,0,0,2208,2186
4170,stossen,0,0,0,0,2209,2187
4171,vorteile,0,0,0,0,2210,2188
4172,wenigstens,0,0,0,0,2211,2189
4173,wesens,0,0,0,0,2212,2190
4174,club,0,0,0,0,2213,2191
4175,organisation,0,0,0,0,2214,2192
4176,selten,0,0,0,0,2215,2193
4177,säule,0,0,0,0,2216,2194
4178,einbruch,0,0,0,0,2217,2195
4179,abzeichnet,0,0,0,0,2218,2196
4180,eingang,0,0,0,0,2219,2197
4181,einsehen,0,0,0,0,2220,2198
4182,fakten,0,0,0,0,2221,2199
4183,gabe,0,0,0,0,2222,2200
4184,hauptsache,0,0,0,0,2223,2201
4185,inwiefern,0,0,0,0,2224,2202
4186,mach,0,0,0,0,2225,2203
4187,machbar,0,0,0,0,2226,2204
4188,murmeln,0,0,0,0,2227,2205
4189,nord,0,0,0,0,2228,2206
4190,programmierungen,0,0,0,0,2229,2207
4191,roll,0,0,0,0,2230,2208
4192,rundum,0,0,0,0,2231,2209
4193,schwimmen,0,0,0,0,2232,2210
4194,stören,0,0,0,0,2233,2211
4195,unheimlich,0,0,0,0,2234,2212
4196,zeige,0,0,0,0,2235,2213
4197,auswählen,0,0,0,0,2236,2214
4198,reinen,0,0,0,0,2237,2215
4199,behandlung,0,0,0,0,2238,2216
4200,schrei,6,0.357599,0.374073,0,15,0
4201,schreibt,0,0,0,0,2239,2217
4202,kriege,0,0,0,0,2240,2218
4203,aura,0,0,0,0,2241,2219
4204,entziehen,0,0,0,0,2242,2220
4205,heiler,0,0,0,0,2243,2221
4206,entscheidest,0,0,0,0,2244,2222
4207,nunmal,0,0,0,0,2245,2223
4208,liebsten,0,0,0,0,2246,2224
4209,garantieren,0,0,0,0,2247,2225
4210,general,0,0,0,0,2248,2226
4211,beginnt,0,0,0,0,2249,2227
4212,erinner,0,0,0,0,2250,2228
4213,erkannte,0,0,0,0,2251,2229
4214,nebenbei,0,0,0,0,2252,2230
4215,wechselbeziehung,0,0,0,0,2253,2231
4216,sollt,0,0,0,0,2254,2232
4217,awo,0,0,0,0,2255,2233
4218,auffällig,0,0,0,0,2256,2234
4219,gemüse,0,0,0,0,2257,2235
4220,nova,0,0,0,0,2258,2236
4221,rumänien,0,0,0,0,2259,2237
4222,römer,0,0,0,0,2260,2238
4223,verordnung,0,0,0,0,2261,2239
4224,bonn,0,0,0,0,2262,2240
4225,höhe,0,0,0,0,2263,2241
4226,co,0,0,0,0,2264,2242
4227,einlegen,0,0,0,0,2265,2243
4228,sichern,0,0,0,0,2266,2244
4229,zug,0,0,0,0,2267,2245
4230,virtuellen,0,0,0,0,2268,2246
4231,ausgewählt,0,0,0,0,2269,2247
4232,kürze,0,0,0,0,2270,2248
4233,ablauf,0,0,0,0,2271,2249
4234,guckt,0,0,0,0,2272,2250
4235,kotzen,0,0,0,0,2273,2251
4236,vag,0,0,0,0,2274,2252
4237,führer,0,0,0,0,2275,2253
4238,narbe,0,0,0,0,2276,2254
4239,hervor,0,0,0,0,2277,2255
4240,apfel,0,0,0,0,2278,2256
4241,stoff,0,0,0,0,2279,2257
4242,moral,0,0,0,0,2280,2258
4243,mitteilung,0,0,0,0,2281,2259
4244,bund,0,0,0,0,2282,2260
4245,kollegen,0,0,0,0,2283,2261
4246,tom,0,0,0,0,2284,2262
4247,höflich,0,0,0,0,2285,2263
4248,sinngemäss,0,0,0,0,2286,2264
4249,box,0,0,0,0,2287,2265
4250,einkommen,0,0,0,0,2288,2266
4251,fehl,0,0,0,0,2289,2267
4252,gewalt,0,0,0,0,2290,2268
4253,haufen,0,0,0,0,2291,2269
4254,inszenierung,0,0,0,0,2292,2270
4255,medial,0,0,0,0,2293,2271
4256,partei,0,0,0,0,2294,2272
4257,schwein,0,0,0,0,2295,2273
4258,spinner,0,0,0,0,2296,2274
4259,wetter,0,0,0,0,2297,2275
4260,wirbel,0,0,0,0,2298,2276
4261,these,0,0,0,0,2299,2277
4262,garage,0,0,0,0,2300,2278
4263,versicherung,0,0,0,0,2301,2279
4264,ausmass,0,0,0,0,2302,2280
4265,bericht,0,0,0,0,2303,2281
4266,beute,0,0,0,0,2304,2282
4267,bildmaterial,0,0,0,0,2305,2283
4268,bord,0,0,0,0,2306,2284
4269,bremsen,0,0,0,0,2307,2285
4270,diesel,0,0,0,0,2308,2286
4271,erfordern,0,0,0,0,2309,2287
4272,europäisch,0,0,0,0,2310,2288
4273,fernanda,0,0,0,0,2311,2289
4274,feste,0,0,0,0,2312,2290
4275,fisch,0,0,0,0,2313,2291
4276,fälle,0,0,0,0,2314,2292
4277,gründer,0,0,0,0,2315,2293
4278,kultur,0,0,0,0,2316,2294
4279,motto,0,0,0,0,2317,2295
4280,professionell,0,0,0,0,2318,2296
4281,rasen,0,0,0,0,2319,2297
4282,rohr,0,0,0,0,2320,2298
4283,solar,0,0,0,0,2321,2299
4284,stuhl,0,0,0,0,2322,2300
4285,uwe,0,0,0,0,2323,2301
4286,weine,0,0,0,0,2324,2302
4287,zudemen,0,0,0,0,2325,2303
4288,überholen,0,0,0,0,2326,2304
4289,messer,0,0,0,0,2327,2305
4290,adler,0,0,0,0,2328,2306
4291,demo,0,0,0,0,2329,2307
4292,dinger,0,0,0,0,2330,2308
4293,europas,0,0,0,0,2331,2309
4294,fang,0,0,0,0,2332,2310
4295,fragestellung,0,0,0,0,2333,2311
4296,ideal,0,0,0,0,2334,2312
4297,korb,0,0,0,0,2335,2313
4298,meint,0,0,0,0,2336,2314
4299,moin,0,0,0,0,2337,2315
4300,möbel,0,0,0,0,2338,2316
4301,paul,0,0,0,0,2339,2317
4302,runder,0,0,0,0,2340,2318
4303,schwager,0,0,0,0,2341,2319
4304,toilette,0,0,0,0,2342,2320
4305,vogel,0,0,0,0,2343,2321
4306,wolle,0,0,0,0,2344,2322
4307,zigarette,0,0,0,0,2345,2323
4308,ärger,0,0,0,0,2346,2324
4309,beziehungen,0,0,0,0,2347,2325
4310,simsalabim,0,0,0,0,2348,2326
4311,workshop,0,0,0,0,2349,2327
4312,mitgebracht,0,0,0,0,2350,2328
4313,modisch,0,0,0,0,2351,2329
4314,aussah,0,0,0,0,2352,2330
4315,exakt,0,0,0,0,2353,2331
4316,joya,0,0,0,0,2354,2332
4317,worte,0,0,0,0,2355,2333
4318,anna,0,0,0,0,2356,2334
4319,hotel,0,0,0,0,2357,2335
4320,jüngst,0,0,0,0,2358,2336
4321,kirche,0,0,0,0,2359,2337
4322,schäden,0,0,0,0,2360,2338
4323,exorbitant,0,0,0,0,2361,2339
4324,germanisch,0,0,0,0,2362,2340
4325,ergänzen,0,0,0,0,2363,2341
4326,hinsicht,0,0,0,0,2364,2342
4327,zufällig,0,0,0,0,2365,2343
4328,orgel,0,0,0,0,2366,2344
4329,gib,0,0,0,0,2367,2345
4330,einschätzen,0,0,0,0,2368,2346
4331,erleuchtung,0,0,0,0,2369,2347
4332,irgendw,0,0,0,0,2370,2348
4333,vera,0,0,0,0,2371,2349
4334,vermittlung,0,0,0,0,2372,2350
4335,augenblick,0,0,0,0,2373,2351
4336,finale,0,0,0,0,2374,2352
4337,lied,0,0,0,0,2375,2353
4338,nachweisen,0,0,0,0,2376,2354
4339,schüler,0,0,0,0,2377,2355
4340,unnatürlich,0,0,0,0,2378,2356
4341,irgendeine,0,0,0,0,2379,2357
4342,rechnung,0,0,0,0,2380,2358
4343,therapie,0,0,0,0,2381,2359
4344,wissenschaftler,0,0,0,0,2382,2360
4345,pullover,0,0,0,0,2383,2361
4346,risiko,0,0,0,0,2384,2362
4347,cover,0,0,0,0,2385,2363
4348,klappt,0,0,0,0,2386,2364
4349,netz,0,0,0,0,2387,2365
4350,aaron,0,0,0,0,2388,2366
4351,jury,0,0,0,0,2389,2367
4352,drücken,0,0,0,0,2390,2368
